,alias,categories,id,image_url,name,price,rating,review_count,transactions,url,long,lat,geometry,neighbourhood,price_int,chain,store_add1,store_add2,store_add3,store_zip_code
3895,boba-cha-cha-north-hollywood,"['coffee', 'juicebars']",poTdvCAz2ntfj3D1dw59Aw,https://s3-media3.fl.yelpcdn.com/bphoto/1NB2uyI7481sxpZ9SwETYg/o.jpg,Boba Cha Cha,$,4.5,183,[],https://www.yelp.com/biz/boba-cha-cha-north-hollywood?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.41412,34.186545100000004,POINT (-118.41412 34.1865451),Valley Glen,1.0,False,12906 Victory Blvd,,,91606
3896,cupkozy-van-nuys-2,['coffee'],Cy1E_0gU4NsZASfSHG-IjQ,https://s3-media1.fl.yelpcdn.com/bphoto/2ApxkbQ-YlU9O8yI6hj8Yw/o.jpg,CupKozy,$,3.5,3,[],https://www.yelp.com/biz/cupkozy-van-nuys-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.42217,34.18258,POINT (-118.42217 34.18258),Valley Glen,1.0,False,6150 Fulton Ave,Ste 4,,91401
3897,mcdonalds-north-hollywood-7,"['hotdogs', 'burgers', 'coffee']",USxG_qKfqrhyMXvPZFK02A,https://s3-media3.fl.yelpcdn.com/bphoto/5p-FeHVPNajLhTd0V0nCZA/o.jpg,McDonald's,$,2.0,74,[],https://www.yelp.com/biz/mcdonalds-north-hollywood-7?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.41460949624901,34.187019061339896,POINT (-118.414609496249 34.1870190613399),Valley Glen,1.0,True,12919 Victory Blvd,,,91605
3898,7-eleven-van-nuys-6,"['convenience', 'coffee']",tmsC2THuapd-3LMmK87hTg,https://s3-media1.fl.yelpcdn.com/bphoto/3IHTVfaYUQjE0qfiN5M9Og/o.jpg,7-Eleven,$,3.5,3,[],https://www.yelp.com/biz/7-eleven-van-nuys-6?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.422285318375,34.1871022988848,POINT (-118.422285318375 34.1871022988848),Valley Glen,1.0,True,13253 Victory Blvd,,,91401
3899,the-coffee-bar-north-hollywood,['coffee'],_8ioL82OPibDEEBbZwf97g,https://s3-media3.fl.yelpcdn.com/bphoto/-TCa1fqIFTew1fACrFX1GQ/o.jpg,The Coffee Bar,$,4.0,2,[],https://www.yelp.com/biz/the-coffee-bar-north-hollywood?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.40435,34.186294000000004,POINT (-118.40435 34.186294),Valley Glen,1.0,False,12444 Victory Blvd,,,91606
3900,starbucks-north-hollywood-6,['coffee'],KKdFIoLmduvgClAinmdJIQ,https://s3-media2.fl.yelpcdn.com/bphoto/9z-DQwx1m2UZ-07FUZSe1g/o.jpg,Starbucks,$,3.5,156,[],https://www.yelp.com/biz/starbucks-north-hollywood-6?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.413592,34.186457,POINT (-118.413592 34.186457),Valley Glen,1.0,True,12848 Victory Blvd.,,,91606
3901,7-eleven-north-hollywood-16,"['convenience', 'coffee']",ioXHdwSorDT3qFoUK2lytQ,https://s3-media4.fl.yelpcdn.com/bphoto/NmHmWLb2BLnFcdAoIu4lWg/o.jpg,7-Eleven,$,3.0,5,[],https://www.yelp.com/biz/7-eleven-north-hollywood-16?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.40495859999999,34.1870674,POINT (-118.4049586 34.1870674),Valley Glen,1.0,True,12463 Victory Blvd,,,91606
3902,7-eleven-north-hollywood-19,"['convenience', 'coffee']",bORXUoZyWmtAN3Y01GLqDA,https://s3-media4.fl.yelpcdn.com/bphoto/lbqi15gLzb4mxMoHW-Qpnw/o.jpg,7-Eleven,$,3.0,6,[],https://www.yelp.com/biz/7-eleven-north-hollywood-19?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.396039758281,34.179629205986,POINT (-118.396039758281 34.179629205986),Valley Glen,1.0,True,6000 Laurel Canyon Blvd,,,91606
3903,maestro-bakery-and-caf̩-los-angeles,"['bakeries', 'coffee', 'cafes']",CzeEjPQhMoilRTalwuOifA,https://s3-media2.fl.yelpcdn.com/bphoto/GNGUgUeBoQWQ2B3JI7lABw/o.jpg,Maestro Bakery & Caf̩,$$,3.5,23,[],https://www.yelp.com/biz/maestro-bakery-and-caf%C3%A9-los-angeles?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.4392166,34.193805700000006,POINT (-118.4392166 34.19380570000001),Valley Glen,2.0,False,14050 Vanowen St,,,91405
3904,7-eleven-van-nuys-13,"['convenience', 'servicestations', 'coffee']",_V2I7e3JNtcbRp-ei0S-Uw,https://s3-media3.fl.yelpcdn.com/bphoto/F5xkuSnGRPvr91_SI8bkQg/o.jpg,7-Eleven,$,3.5,7,[],https://www.yelp.com/biz/7-eleven-van-nuys-13?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.431544303894,34.1936029632796,POINT (-118.431544303894 34.1936029632796),Valley Glen,1.0,True,13700 Vanowen,,,91405
3905,7-eleven-north-hollywood-26,"['convenience', 'coffee']",PIfw3A_lvnkLH8kgDG9TUA,https://s3-media3.fl.yelpcdn.com/bphoto/rHLhT6x7L6wQOhyE-_B-Cw/o.jpg,7-Eleven,$,4.0,5,[],https://www.yelp.com/biz/7-eleven-north-hollywood-26?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.4134941,34.1943528,POINT (-118.4134941 34.1943528),Valley Glen,1.0,True,12861 Vanowen St,,,91605
3906,boba-loca-north-hollywood,"['coffee', 'juicebars']",6YgrajJTtQp6-lBpcVztaw,https://s3-media3.fl.yelpcdn.com/bphoto/rRn0MTzgS8aj4rKrR1FaDQ/o.jpg,Boba Loca,$,3.0,170,[],https://www.yelp.com/biz/boba-loca-north-hollywood?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.4144821,34.2014618,POINT (-118.4144821 34.2014618),Valley Glen,1.0,True,12901 Sherman Way,,,91605
3907,7-eleven-north-hollywood-15,"['convenience', 'coffee']",w_s0WshmpBpNoKx0oJUTsw,https://s3-media1.fl.yelpcdn.com/bphoto/ezjgC_bjmI34v0JJTMRjrg/o.jpg,7-Eleven,$,3.0,8,[],https://www.yelp.com/biz/7-eleven-north-hollywood-15?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.422238300564,34.2007751,POINT (-118.422238300564 34.2007751),Valley Glen,1.0,True,13260 Sherman Way,,,91605
3908,starbucks-north-hollywood-5,['coffee'],yd1aEvkKrFDDacaFPgqvtw,https://s3-media1.fl.yelpcdn.com/bphoto/GlYE-sO3o62EOHnFFa67xg/o.jpg,Starbucks,$,2.5,250,[],https://www.yelp.com/biz/starbucks-north-hollywood-5?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.40599399999999,34.200924,POINT (-118.405994 34.200924),Valley Glen,1.0,True,12520 Sherman Way,,,91605
3909,mcdonalds-north-hollywood-12,"['hotdogs', 'burgers', 'coffee']",Egz6pl3xgXFsGQiS9z-PGA,https://s3-media4.fl.yelpcdn.com/bphoto/7syILCBKqbZN7bJDm_3d-w/o.jpg,McDonald's,$,1.5,51,[],https://www.yelp.com/biz/mcdonalds-north-hollywood-12?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.407987,34.200939,POINT (-118.407987 34.200939),Valley Glen,1.0,True,12616 Sherman Way,,,91605
3910,cafe-culture-pasadena,"['coffee', 'sandwiches', 'mideastern']",Jr9oLs7iBDKNzwc2zn9rcQ,https://s3-media3.fl.yelpcdn.com/bphoto/8FdG-6wCiKuUrnXVGY23KQ/o.jpg,Cafe Culture,$,4.0,100,[],https://www.yelp.com/biz/cafe-culture-pasadena?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.09844950000002,34.16961320000001,POINT (-118.0984495 34.16961320000001),Altadena,1.0,False,1359 N Altadena Dr,,,91107
3911,7-eleven-pasadena-14,"['convenience', 'coffee']",5TNyxVWBAlQah8VKjamtnA,https://s3-media3.fl.yelpcdn.com/bphoto/o58-DnUWTtWbLxgV11XhSg/o.jpg,7-Eleven,$,4.0,21,[],https://www.yelp.com/biz/7-eleven-pasadena-14?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.09876799583401,34.168939938400804,POINT (-118.098767995834 34.1689399384008),Altadena,1.0,True,1319 N Alta Dena,,,91107
3912,mcdonalds-altadena-3,"['burgers', 'hotdogs', 'coffee']",sW0OA8i3KsBL0tVYafXKQA,https://s3-media4.fl.yelpcdn.com/bphoto/DlJuZ-7uZUonLrXkWsp8yw/o.jpg,McDonald's,$,2.0,61,[],https://www.yelp.com/biz/mcdonalds-altadena-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.097885549068,34.1688711425549,POINT (-118.097885549068 34.1688711425549),Altadena,1.0,True,1306 N Altadena Dr,,,91107
3913,mcdonalds-altadena,"['hotdogs', 'burgers', 'coffee']",lEk9iAD4gpjbkPIOMBxVVg,https://s3-media2.fl.yelpcdn.com/bphoto/w_C8Eu-CnEAasSXAC9GMNw/o.jpg,McDonald's,$,2.0,137,[],https://www.yelp.com/biz/mcdonalds-altadena?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.1600871,34.1826402901223,POINT (-118.1600871 34.1826402901223),Altadena,1.0,True,2157 Lincoln Ave,,,91001
3914,the-coffee-gallery-altadena,"['coffee', 'breakfast_brunch', 'sandwiches']",Orw0H7VdkuRv_LG4M-eIfw,https://s3-media4.fl.yelpcdn.com/bphoto/uqkd426yIZMR2g29iQeWSQ/o.jpg,The Coffee Gallery,$,4.0,385,['delivery'],https://www.yelp.com/biz/the-coffee-gallery-altadena?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.131874188773,34.1807327409801,POINT (-118.131874188773 34.1807327409801),Altadena,1.0,False,2029 Lake Ave,,,91001
3915,patticakes-altadena,"['bakeries', 'coffee', 'desserts']",bz74cXOeAyUoWmi_IITC8A,https://s3-media3.fl.yelpcdn.com/bphoto/w1LK7uAYgEvXgOfJ2zUUqQ/o.jpg,Patticakes,$$,4.5,205,[],https://www.yelp.com/biz/patticakes-altadena?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.11174,34.17876,POINT (-118.11174 34.17876),Altadena,2.0,False,1900 Allen Ave,,,91001
3916,unincorporated-coffee-roasters-altadena,['coffeeroasteries'],U8TX79iDmZCtZrx2PSmokA,https://s3-media4.fl.yelpcdn.com/bphoto/o9KdTbWSNUxF-EgF1mbSrw/o.jpg,Unincorporated Coffee Roasters,$$,5.0,50,[],https://www.yelp.com/biz/unincorporated-coffee-roasters-altadena?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.1591429,34.197443299999996,POINT (-118.1591429 34.1974433),Altadena,2.0,False,3021 Lincoln Ave,,,91001
3917,the-little-red-hen-coffee-shop-altadena,"['coffee', 'diners', 'soulfood']",Z0scVOff_55I86zCqzq3Dw,https://s3-media3.fl.yelpcdn.com/bphoto/RIpCfhvf7TkJiEb75St9xw/o.jpg,The Little Red Hen Coffee Shop,$,4.0,167,[],https://www.yelp.com/biz/the-little-red-hen-coffee-shop-altadena?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.14896999999999,34.19185,POINT (-118.14897 34.19185),Altadena,1.0,False,2697 Fair Oaks Ave,,,91001
3918,caf̩-de-leche-altadena-2,"['coffee', 'cafes']",u2jgLe2_2EomYKKv9UVexg,https://s3-media3.fl.yelpcdn.com/bphoto/WtFkupVDi5ovBoq4wCbOLw/o.jpg,Caf̩ de Leche,$,4.0,142,[],https://www.yelp.com/biz/caf%C3%A9-de-leche-altadena-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.13164584338699,34.1884019171711,POINT (-118.131645843387 34.1884019171711),Altadena,1.0,False,2477 N Lake Ave,,,91001
3919,bulgarini-gelato-altadena,"['gelato', 'cafes', 'pastashops']",SOC59_t7WH5g_U5pZS9hUw,https://s3-media3.fl.yelpcdn.com/bphoto/hatJLy9YN18pWG0Uz2xJtw/o.jpg,Bulgarini Gelato,$$,4.0,525,[],https://www.yelp.com/biz/bulgarini-gelato-altadena?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.13210532674,34.190590117926,POINT (-118.13210532674 34.190590117926),Altadena,2.0,False,749 E Altadena Dr,,,91001
3920,the-coffee-bean-and-tea-leaf-west-hills,['coffee'],5QLKyHK3vM6CMTazByvbTg,https://s3-media1.fl.yelpcdn.com/bphoto/QEUCTYOesl79vM6nDHcmcQ/o.jpg,The Coffee Bean & Tea Leaf,$,3.5,76,[],https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-west-hills?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.643125,34.187036,POINT (-118.643125 34.187036),West Hills,1.0,True,6401 Platt Ave,,,91367
3921,mcdonalds-west-hills,"['burgers', 'hotdogs', 'coffee']",vDR_WZs6tRABlVbLnI6GcA,https://s3-media3.fl.yelpcdn.com/bphoto/wDb_NSzJ0oKeThb7fvD9Vg/o.jpg,McDonald's,$,3.0,58,[],https://www.yelp.com/biz/mcdonalds-west-hills?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.64312199999999,34.187492,POINT (-118.643122 34.187492),West Hills,1.0,True,6433 Platt Ave,,,91307
3922,starbucks-west-hills,['coffee'],amdmAOzLMCqIjkrT9Y6lAA,https://s3-media3.fl.yelpcdn.com/bphoto/tru_wWnFgOn84znJL0WNGw/o.jpg,Starbucks,$,3.0,118,[],https://www.yelp.com/biz/starbucks-west-hills?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.624264,34.186752,POINT (-118.624264 34.186752),West Hills,1.0,True,22815 Victory Blvd.,#A,,91307
3923,starbucks-west-hills-2,['coffee'],PZ5VT0lcMMpXe59RDcGSRg,https://s3-media4.fl.yelpcdn.com/bphoto/KlyqBi-bgcs0DGNrwaPSgA/o.jpg,Starbucks,$$,3.5,92,[],https://www.yelp.com/biz/starbucks-west-hills-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.64160600000001,34.1887074,POINT (-118.641606 34.1887074),West Hills,2.0,True,6516 Platt Avenue,,,91307
3924,7-eleven-canoga-park-11,"['convenience', 'coffee']",8Ari7v_MlRFaG66WNxxDEw,https://s3-media4.fl.yelpcdn.com/bphoto/V7nbIoN3NhB9f9J84aGyiA/o.jpg,7-Eleven,$,4.5,10,[],https://www.yelp.com/biz/7-eleven-canoga-park-11?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.64276058508499,34.1936306415098,POINT (-118.642760585085 34.1936306415098),West Hills,1.0,True,23701 Vanowen St,,,91304
3925,starbucks-west-hills-4,['coffee'],Aou_UmLHiKulkGb3j6Yglw,https://s3-media1.fl.yelpcdn.com/bphoto/-ESYCfjHStR2exFlqoKsoA/o.jpg,Starbucks,$$,2.5,38,[],https://www.yelp.com/biz/starbucks-west-hills-4?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.64161100000001,34.189281,POINT (-118.641611 34.189281),West Hills,2.0,True,6534 Platt Ave,,Pavilions-West Hills #2225,91307
3926,starbucks-west-hills-3,['coffee'],O2j2EZWhIwY_Dcdbbc2J9w,https://s3-media4.fl.yelpcdn.com/bphoto/UjTTL44KMCw2YkC7P7Klnw/o.jpg,Starbucks,$,1.5,15,[],https://www.yelp.com/biz/starbucks-west-hills-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.626324,34.1907209093861,POINT (-118.626324 34.1907209093861),West Hills,1.0,True,6636 Fallbrook Ave,,Target,91307
3927,mcdonalds-los-angeles-177,"['coffee', 'burgers', 'hotdogs']",zW_4eXZxlHJsej3DR4aKYQ,https://s3-media3.fl.yelpcdn.com/bphoto/sKnXHiStZy8kM03CII5mLg/o.jpg,McDonald's,$,2.5,16,[],https://www.yelp.com/biz/mcdonalds-los-angeles-177?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.62469660000001,34.18825579999999,POINT (-118.6246966 34.18825579999999),West Hills,1.0,True,6433 Fallbrook Ave,,,91307
3928,7-eleven-canoga-park-9,"['convenience', 'coffee']",pPz50j4lAT3-h8vLl-T3CA,https://s3-media3.fl.yelpcdn.com/bphoto/L3-zyv-NpKQjUUjmjLBkxg/o.jpg,7-Eleven,$,3.5,7,[],https://www.yelp.com/biz/7-eleven-canoga-park-9?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.62427443265899,34.2085758805759,POINT (-118.624274432659 34.2085758805759),West Hills,1.0,True,22821 Saticoy St,,,91304
3929,crave-cafe-west-hills-5,['cafes'],73Wdfs2wOBmzxfOxHgnDsw,https://s3-media2.fl.yelpcdn.com/bphoto/PcX7rp5dwW5AtgBNc_o4ow/o.jpg,Crave Cafe,$$,3.5,63,"['delivery', 'pickup']",https://www.yelp.com/biz/crave-cafe-west-hills-5?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.6273949,34.1935651,POINT (-118.6273949 34.1935651),West Hills,2.0,False,22950 Vanowen St,Ste E,,91307
3930,starbucks-reseda-2,['coffee'],GBXPv5FOKc3TGFnK04ra0w,https://s3-media3.fl.yelpcdn.com/bphoto/qLYX6XH_4-f5-farjnITJg/o.jpg,Starbucks,$,3.5,110,[],https://www.yelp.com/biz/starbucks-reseda-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.55374779999998,34.187571000000005,POINT (-118.5537478 34.18757100000001),Reseda,1.0,True,19313 Victory Boulevard,1,,91335
3931,7-eleven-reseda-2,"['convenience', 'coffee']",WSgbQg8_Si_dUc5KckUTdw,https://s3-media3.fl.yelpcdn.com/bphoto/4Fnpn5O-uqWzWPJ9hyoD5g/o.jpg,7-Eleven,$,2.0,5,[],https://www.yelp.com/biz/7-eleven-reseda-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.536638472633,34.1868315740438,POINT (-118.536638472633 34.1868315740438),Reseda,1.0,True,18519 Victory,,,91335
3932,7-eleven-reseda-6,"['convenience', 'coffee']",eiJx-VcBQ-XPfgaBwQGEvw,https://s3-media1.fl.yelpcdn.com/bphoto/GtHuPanHWqKcxZ2tUpFXGA/o.jpg,7-Eleven,$,3.5,16,[],https://www.yelp.com/biz/7-eleven-reseda-6?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.562011754666,34.1933966169777,POINT (-118.562011754666 34.1933966169777),Reseda,1.0,True,19660 Vanowen,,,91335
3933,7-eleven-reseda-4,"['convenience', 'coffee']",_-CzZG1aeKbkLT3UR-kN4w,https://s3-media4.fl.yelpcdn.com/bphoto/Bxjz250ImIfvwbsEnByFBA/o.jpg,7-Eleven,$,4.0,12,[],https://www.yelp.com/biz/7-eleven-reseda-4?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.55305776,34.1936362418424,POINT (-118.55305776 34.1936362418424),Reseda,1.0,True,6766 Tampa Ave,,,91335
3934,starbucks-reseda-4,['coffee'],3NpnOizzImfCShBqsYGKPw,https://s3-media3.fl.yelpcdn.com/bphoto/Nvmq1061O7570FFvCM01uw/o.jpg,Starbucks,$,2.5,201,[],https://www.yelp.com/biz/starbucks-reseda-4?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.53568700000001,34.1949274,POINT (-118.535687 34.1949274),Reseda,1.0,True,6840 Reseda Blvd,,,91335
3935,7-eleven-reseda,"['convenience', 'coffee']",vjdcbJYNs4f1kkRBi7P02A,https://s3-media3.fl.yelpcdn.com/bphoto/kH4-dasTVmLhskRzFutL0A/o.jpg,7-Eleven,$,2.0,6,[],https://www.yelp.com/biz/7-eleven-reseda?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.535525500774,34.1936828318081,POINT (-118.535525500774 34.1936828318081),Reseda,1.0,True,6760 Reseda Blvd,,,91335
3936,7-eleven-reseda-7,"['convenience', 'coffee']",5t4lt8IMvZLcBXHnKvhCKg,https://s3-media1.fl.yelpcdn.com/bphoto/dyJTZ9tvlE9wTDSVN7q2UA/o.jpg,7-Eleven,$,2.5,11,[],https://www.yelp.com/biz/7-eleven-reseda-7?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.553225398064,34.208789611276806,POINT (-118.553225398064 34.20878961127681),Reseda,1.0,True,19259 Saticoy,,,91335
3937,mcdonalds-reseda-2,"['hotdogs', 'burgers', 'coffee']",2YYthCa-t3DUF30x1D6FUA,https://s3-media1.fl.yelpcdn.com/bphoto/CZ7a3DGWe0f1BpjV1YQKLQ/o.jpg,McDonald's,$,2.0,70,[],https://www.yelp.com/biz/mcdonalds-reseda-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.54228,34.201409999999996,POINT (-118.54228 34.20141),Reseda,1.0,True,18761 Sherman Way,,,91335
3938,7-eleven-reseda-9,"['convenience', 'coffee']",RSrCncC-hBFD0HccANibjA,https://s3-media4.fl.yelpcdn.com/bphoto/TIVBRGf6fcXZRVM5f84lWA/o.jpg,7-Eleven,$,3.0,4,[],https://www.yelp.com/biz/7-eleven-reseda-9?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.544237236501,34.2014551767863,POINT (-118.544237236501 34.2014551767863),Reseda,1.0,True,18845 Sherman Way,,,91335
3939,fresh-t-boba-and-smoothies-reseda,"['desserts', 'coffee']",itd85PGZH-iwij0S4vaeZQ,https://s3-media3.fl.yelpcdn.com/bphoto/JgJf9nGPYciZQ4C79-3BWA/o.jpg,Fresh T Boba & Smoothies,$,4.0,68,[],https://www.yelp.com/biz/fresh-t-boba-and-smoothies-reseda?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.53643999999998,34.2021,POINT (-118.53644 34.2021),Reseda,1.0,False,7233 Reseda Blvd,,,91335
3940,luc-huyen-cam-reseda,"['coffee', 'cafes', 'vietnamese']",VeJGYdwWT2k9aZpBGrAa_A,https://s3-media4.fl.yelpcdn.com/bphoto/iiA_u1I7rLgekgeyuKNnIw/o.jpg,Luc Huyen Cam,,2.5,4,[],https://www.yelp.com/biz/luc-huyen-cam-reseda?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.53757476806601,34.2014770507812,POINT (-118.537574768066 34.2014770507812),Reseda,,False,18541 Sherman Way,Ste 106,,91335
