,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,long,lat
3628,7-eleven-reseda-6,"['convenience', 'coffee']","{'latitude': 34.1933966169777, 'longitude': -118.562011754666}",(818) 881-0774,1543.5712358889593,eiJx-VcBQ-XPfgaBwQGEvw,https://s3-media1.fl.yelpcdn.com/bphoto/GtHuPanHWqKcxZ2tUpFXGA/o.jpg,False,"{'address1': '19660 Vanowen', 'address2': None, 'address3': None, 'city': 'Reseda', 'zip_code': '91335', 'country': 'US', 'state': 'CA', 'display_address': ['19660 Vanowen', 'Reseda, CA 91335']}",7-Eleven,18188810774.0,$,3.5,16,[],https://www.yelp.com/biz/7-eleven-reseda-6?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.562011754666,34.1933966169777
3629,7-eleven-reseda-4,"['convenience', 'coffee']","{'latitude': 34.1936362418424, 'longitude': -118.55305776}",(818) 705-1266,1967.896189119247,_-CzZG1aeKbkLT3UR-kN4w,https://s3-media4.fl.yelpcdn.com/bphoto/Bxjz250ImIfvwbsEnByFBA/o.jpg,False,"{'address1': '6766 Tampa Ave', 'address2': None, 'address3': None, 'city': 'Reseda', 'zip_code': '91335', 'country': 'US', 'state': 'CA', 'display_address': ['6766 Tampa Ave', 'Reseda, CA 91335']}",7-Eleven,18187051266.0,$,4.0,12,[],https://www.yelp.com/biz/7-eleven-reseda-4?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.55305776,34.1936362418424
3630,starbucks-reseda-4,['coffee'],"{'latitude': 34.1949274, 'longitude': -118.535687}",(818) 609-9022,1682.1755441344785,3NpnOizzImfCShBqsYGKPw,https://s3-media3.fl.yelpcdn.com/bphoto/Nvmq1061O7570FFvCM01uw/o.jpg,False,"{'address1': '6840 Reseda Blvd', 'address2': '', 'address3': '', 'city': 'Reseda', 'zip_code': '91335', 'country': 'US', 'state': 'CA', 'display_address': ['6840 Reseda Blvd', 'Reseda, CA 91335']}",Starbucks,18186099022.0,$,2.5,201,[],https://www.yelp.com/biz/starbucks-reseda-4?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.535687,34.1949274
3631,7-eleven-reseda,"['convenience', 'coffee']","{'latitude': 34.1936828318081, 'longitude': -118.535525500774}",(818) 996-3463,1550.100733451098,vjdcbJYNs4f1kkRBi7P02A,https://s3-media3.fl.yelpcdn.com/bphoto/kH4-dasTVmLhskRzFutL0A/o.jpg,False,"{'address1': '6760 Reseda Blvd', 'address2': '', 'address3': '', 'city': 'Reseda', 'zip_code': '91335', 'country': 'US', 'state': 'CA', 'display_address': ['6760 Reseda Blvd', 'Reseda, CA 91335']}",7-Eleven,18189963463.0,$,2.0,6,[],https://www.yelp.com/biz/7-eleven-reseda?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.535525500774,34.1936828318081
3632,duckyard-coffee-house-los-angeles,['coffee'],"{'latitude': 34.1943306602936, 'longitude': -118.502566991728}",(818) 600-8604,1796.571146606568,GUzq_pTabTFP2I2BXhbHaQ,https://s3-media2.fl.yelpcdn.com/bphoto/tuYaF56UE4TZt7WAMzjnUQ/o.jpg,False,"{'address1': '16935 Vanowen St', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '91406', 'country': 'US', 'state': 'CA', 'display_address': ['16935 Vanowen St', 'Los Angeles, CA 91406']}",Duckyard Coffee House,18186008604.0,,5.0,98,"['delivery', 'pickup']",https://www.yelp.com/biz/duckyard-coffee-house-los-angeles?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.502566991728,34.1943306602936
3633,quickly-van-nuys,"['bubbletea', 'coffee', 'juicebars']","{'latitude': 34.1939, 'longitude': -118.5009851}",(818) 849-5726,1875.4085633599566,md0lDQxO9-O3nYlbR4yx8w,https://s3-media1.fl.yelpcdn.com/bphoto/OD09OfPiEdvjPIUVTz21gg/o.jpg,False,"{'address1': '6800 Balboa Blvd', 'address2': 'Ste D', 'address3': '', 'city': 'Van Nuys', 'zip_code': '91406', 'country': 'US', 'state': 'CA', 'display_address': ['6800 Balboa Blvd', 'Ste D', 'Van Nuys, CA 91406']}",Quickly,18188495726.0,$,4.5,145,[],https://www.yelp.com/biz/quickly-van-nuys?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.5009851,34.1939
3634,7-eleven-van-nuys-18,"['convenience', 'coffee']","{'latitude': 34.1935153296684, 'longitude': -118.509498685598}",(818) 344-2030,1506.6247988705927,gPm5tFgN6RIQh1R9Lv_aaQ,https://s3-media1.fl.yelpcdn.com/bphoto/noBPIUHkLabyLLTT9m-F1w/o.jpg,False,"{'address1': '17262 Vanowen St', 'address2': '', 'address3': '', 'city': 'Van Nuys', 'zip_code': '91406', 'country': 'US', 'state': 'CA', 'display_address': ['17262 Vanowen St', 'Van Nuys, CA 91406']}",7-Eleven,18183442030.0,$,3.0,6,[],https://www.yelp.com/biz/7-eleven-van-nuys-18?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.509498685598,34.1935153296684
3635,mcdonalds-van-nuys-7,"['hotdogs', 'burgers', 'coffee']","{'latitude': 34.1946345926164, 'longitude': -118.500718474388}",(818) 782-1857,1911.585405117872,0kMjOT-N8hUjfSKu7BmO2g,https://s3-media4.fl.yelpcdn.com/bphoto/pHMmxpXZR69XhtjXn_MD1A/o.jpg,False,"{'address1': '6830 Balboa Blvd', 'address2': '', 'address3': '', 'city': 'Van Nuys', 'zip_code': '91406', 'country': 'US', 'state': 'CA', 'display_address': ['6830 Balboa Blvd', 'Van Nuys, CA 91406']}",McDonald's,18187821857.0,$,2.5,65,[],https://www.yelp.com/biz/mcdonalds-van-nuys-7?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.500718474388,34.1946345926164
3636,7-eleven-van-nuys-5,"['convenience', 'coffee']","{'latitude': 34.1936677455464, 'longitude': -118.491935178654}",(818) 780-7856,1610.344533943692,D36TjpsZ73q_lHxYO0tgFA,https://s3-media3.fl.yelpcdn.com/bphoto/Ll8WfozpPvgHrKknb2TtAQ/o.jpg,False,"{'address1': '16450 Vanowen', 'address2': None, 'address3': None, 'city': 'Van Nuys', 'zip_code': '91406', 'country': 'US', 'state': 'CA', 'display_address': ['16450 Vanowen', 'Van Nuys, CA 91406']}",7-Eleven,18187807856.0,$,3.0,13,[],https://www.yelp.com/biz/7-eleven-van-nuys-5?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.491935178654,34.1936677455464
3637,usa-cappuccino-donuts-coffee-van-nuys,"['donuts', 'coffee']","{'latitude': 34.1942791781019, 'longitude': -118.466407691368}",(818) 756-5398,1621.8541398775214,TogTG4XVCuTqSl8DIE8wlw,https://s3-media3.fl.yelpcdn.com/bphoto/pqEwPDSr3HCiL9dRbcD4JA/o.jpg,False,"{'address1': '6801 Sepulveda Blvd', 'address2': '', 'address3': '', 'city': 'Van Nuys', 'zip_code': '91405', 'country': 'US', 'state': 'CA', 'display_address': ['6801 Sepulveda Blvd', 'Van Nuys, CA 91405']}",USA Cappuccino Donuts Coffee,18187565398.0,$,3.5,23,[],https://www.yelp.com/biz/usa-cappuccino-donuts-coffee-van-nuys?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.466407691368,34.1942791781019
3638,7-eleven-van-nuys-16,"['convenience', 'coffee']","{'latitude': 34.194131, 'longitude': -118.466889}",(818) 994-0289,1595.903501396639,be7i2d4snZ7WiU6MHN_5-Q,https://s3-media2.fl.yelpcdn.com/bphoto/aqFWCo89dE7psY2VRsy1aA/o.jpg,False,"{'address1': '15317 Vanowen St', 'address2': None, 'address3': None, 'city': 'Van Nuys', 'zip_code': '91406', 'country': 'US', 'state': 'CA', 'display_address': ['15317 Vanowen St', 'Van Nuys, CA 91406']}",7-Eleven,18189940289.0,$,2.5,8,[],https://www.yelp.com/biz/7-eleven-van-nuys-16?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.466889,34.194131
3639,starbucks-van-nuys-13,['coffee'],"{'latitude': 34.195049, 'longitude': -118.449069}",(818) 988-9180,1807.7001945724908,qK0vZ_8b7WLDatClYIjJKA,https://s3-media3.fl.yelpcdn.com/bphoto/5z4gdiA92iuMgxPmsTs68w/o.jpg,False,"{'address1': '6833 Van Nuys Blvd.', 'address2': '', 'address3': '', 'city': 'Van Nuys', 'zip_code': '91405', 'country': 'US', 'state': 'CA', 'display_address': ['6833 Van Nuys Blvd.', 'Van Nuys, CA 91405']}",Starbucks,18189889180.0,$$,2.5,125,[],https://www.yelp.com/biz/starbucks-van-nuys-13?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.449069,34.195049
3640,7-eleven-van-nuys-8,"['convenience', 'coffee']","{'latitude': 34.1905379513531, 'longitude': -118.447939306498}",(818) 781-5786,1418.0161581792706,5mlCJyVsU3gGg4K7_QoVnA,https://s3-media1.fl.yelpcdn.com/bphoto/KxqAwMPyzO-bU508xHWbDQ/o.jpg,False,"{'address1': '6586 Van Nuys Blvd', 'address2': None, 'address3': None, 'city': 'Van Nuys', 'zip_code': '91401', 'country': 'US', 'state': 'CA', 'display_address': ['6586 Van Nuys Blvd', 'Van Nuys, CA 91401']}",7-Eleven,18187815786.0,$,3.0,16,[],https://www.yelp.com/biz/7-eleven-van-nuys-8?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.447939306498,34.1905379513531
3641,maestro-bakery-and-caf̩-los-angeles,"['bakeries', 'coffee', 'cafes']","{'latitude': 34.1938057, 'longitude': -118.4392166}",(818) 465-3409,1550.2207653008911,CzeEjPQhMoilRTalwuOifA,https://s3-media2.fl.yelpcdn.com/bphoto/GNGUgUeBoQWQ2B3JI7lABw/o.jpg,False,"{'address1': '14050 Vanowen St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '91405', 'country': 'US', 'state': 'CA', 'display_address': ['14050 Vanowen St', 'Los Angeles, CA 91405']}",Maestro Bakery & Caf̩,18184653409.0,$$,3.5,23,[],https://www.yelp.com/biz/maestro-bakery-and-caf%C3%A9-los-angeles?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.4392166,34.1938057
3642,7-eleven-van-nuys-13,"['convenience', 'servicestations', 'coffee']","{'latitude': 34.1936029632796, 'longitude': -118.431544303894}",(818) 787-9647,1836.453560201725,_V2I7e3JNtcbRp-ei0S-Uw,https://s3-media3.fl.yelpcdn.com/bphoto/F5xkuSnGRPvr91_SI8bkQg/o.jpg,False,"{'address1': '13700 Vanowen', 'address2': '', 'address3': '', 'city': 'Van Nuys', 'zip_code': '91405', 'country': 'US', 'state': 'CA', 'display_address': ['13700 Vanowen', 'Van Nuys, CA 91405']}",7-Eleven,18187879647.0,$,3.5,7,[],https://www.yelp.com/biz/7-eleven-van-nuys-13?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.431544303894,34.1936029632796
3643,roasting-water-garden-grove-8,"['coffee', 'bubbletea', 'juicebars']","{'latitude': 33.7746931191244, 'longitude': -117.922652810812}",(657) 233-5927,2005.3756104019642,WhWgkz_6QsHVtkdOKQ7ddA,https://s3-media1.fl.yelpcdn.com/bphoto/10deafjVc5OQN1s5msUytA/o.jpg,False,"{'address1': '12035 Garden Grove Blvd', 'address2': '', 'address3': None, 'city': 'Garden Grove', 'zip_code': '92843', 'country': 'US', 'state': 'CA', 'display_address': ['12035 Garden Grove Blvd', 'Garden Grove, CA 92843']}",Roasting Water,16572335927.0,$,4.0,324,[],https://www.yelp.com/biz/roasting-water-garden-grove-8?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.922652810812,33.7746931191244
3644,starbucks-garden-grove-24,['coffee'],"{'latitude': 33.773947, 'longitude': -117.938287}",(714) 980-2570,1666.4403979155109,7xNr69qMcsLv_Qlk1cK8TA,https://s3-media2.fl.yelpcdn.com/bphoto/4C2yeUGv4PPVJnAiFHeDkw/o.jpg,False,"{'address1': '11162 Garden Grove Blvd.', 'address2': '', 'address3': None, 'city': 'Garden Grove', 'zip_code': '92843', 'country': 'US', 'state': 'CA', 'display_address': ['11162 Garden Grove Blvd.', 'Garden Grove, CA 92843']}",Starbucks,17149802570.0,$$,2.0,59,[],https://www.yelp.com/biz/starbucks-garden-grove-24?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.938287,33.773947
3645,7-eleven-north-hollywood-26,"['convenience', 'coffee']","{'latitude': 34.1943528, 'longitude': -118.4134941}",(818) 982-8900,1595.5841721689812,PIfw3A_lvnkLH8kgDG9TUA,https://s3-media3.fl.yelpcdn.com/bphoto/rHLhT6x7L6wQOhyE-_B-Cw/o.jpg,False,"{'address1': '12861 Vanowen St', 'address2': None, 'address3': None, 'city': 'North Hollywood', 'zip_code': '91605', 'country': 'US', 'state': 'CA', 'display_address': ['12861 Vanowen St', 'North Hollywood, CA 91605']}",7-Eleven,18189828900.0,$,4.0,5,[],https://www.yelp.com/biz/7-eleven-north-hollywood-26?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.4134941,34.1943528
3646,7-eleven-north-hollywood-17,"['convenience', 'coffee']","{'latitude': 34.1911396, 'longitude': -118.388091176748}",(818) 982-1330,1758.2255587466186,IVMAtTxFjHtuSbPrn9TE3w,https://s3-media2.fl.yelpcdn.com/bphoto/GYWxxG8L4MBmZBPX4911oQ/o.jpg,False,"{'address1': '6625 Lankershim Blvd', 'address2': None, 'address3': None, 'city': 'North Hollywood', 'zip_code': '91606', 'country': 'US', 'state': 'CA', 'display_address': ['6625 Lankershim Blvd', 'North Hollywood, CA 91606']}",7-Eleven,18189821330.0,$,3.5,12,[],https://www.yelp.com/biz/7-eleven-north-hollywood-17?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.388091176748,34.1911396
3647,7-eleven-north-hollywood-21,"['convenience', 'coffee']","{'latitude': 34.1943262144167, 'longitude': -118.396262526512}",(818) 764-9668,1660.9650695278353,6Zs_y45p6mUGzDlgBZDbzQ,https://s3-media4.fl.yelpcdn.com/bphoto/eEcvCXYFOxcocCznmfv-Lw/o.jpg,False,"{'address1': '12055 Vanowen St', 'address2': None, 'address3': None, 'city': 'North Hollywood', 'zip_code': '91605', 'country': 'US', 'state': 'CA', 'display_address': ['12055 Vanowen St', 'North Hollywood, CA 91605']}",7-Eleven,18187649668.0,$,3.0,15,[],https://www.yelp.com/biz/7-eleven-north-hollywood-21?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.396262526512,34.1943262144167
3648,starbucks-north-hollywood-12,['coffee'],"{'latitude': 34.188172, 'longitude': -118.371659}",(818) 761-3083,928.7884557622065,u9S5JHfxDTtjC7l97uxS8Q,https://s3-media2.fl.yelpcdn.com/bphoto/_I1F7-fa_Z_TgmXSxfpSDQ/o.jpg,False,"{'address1': '11051 Victory Blvd', 'address2': '', 'address3': 'Target', 'city': 'North Hollywood', 'zip_code': '91606', 'country': 'US', 'state': 'CA', 'display_address': ['11051 Victory Blvd', 'Target', 'North Hollywood, CA 91606']}",Starbucks,18187613083.0,$,2.5,48,[],https://www.yelp.com/biz/starbucks-north-hollywood-12?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.371659,34.188172
3649,7-eleven-north-hollywood-20,"['convenience', 'coffee']","{'latitude': 34.1937427331547, 'longitude': -118.369858190417}",(818) 508-4306,1569.9872809772776,9sjQOJ4xVMNfPiY8JV3vpA,https://s3-media2.fl.yelpcdn.com/bphoto/P07H8-98QS4ktaeUd2yOPg/o.jpg,False,"{'address1': '6780 Vineland Ave', 'address2': '', 'address3': '', 'city': 'North Hollywood', 'zip_code': '91606', 'country': 'US', 'state': 'CA', 'display_address': ['6780 Vineland Ave', 'North Hollywood, CA 91606']}",7-Eleven,18185084306.0,$,2.0,10,[],https://www.yelp.com/biz/7-eleven-north-hollywood-20?adjust_creative=6PdPuISJYyPX6jHw_isErw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6PdPuISJYyPX6jHw_isErw,-118.369858190417,34.1937427331547
3650,starbucks-burbank-10,['coffee'],"{'latitude': 34.195036, 'longitude': -118.35019}",(818) 565-0571,1912.7990365431344,88YpINPbf_DjzerIR_gkug,https://s3-media2.fl.yelpcdn.com/bphoto/S1S6A1NdX1o2RbvRoU2Nkg/o.jpg,False,"{'address1': '2555 North Hollywood Way', 'address2': '', 'address3': '', 'city': 'Burbank', 'zip_code': '91505', 'country': 'US', 'state': 'CA', 'display_address': ['2555 North Hollywood Way', 'Burbank, CA 91505']}",Starbucks,18185650571.0,$,3.0,129,[],https://www.yelp.com/biz/starbucks-burbank-10?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.35019,34.195036
3651,peets-coffee-burbank,['coffee'],"{'latitude': 34.1964554431, 'longitude': -118.351176269}",,2010.9223570993586,XdtmWaIVZffAWq6SOY8lCg,https://s3-media1.fl.yelpcdn.com/bphoto/QPbjPeV6_z--bvOqJC4RWQ/o.jpg,False,"{'address1': 'Bob Hope Airport', 'address2': '', 'address3': '', 'city': 'Burbank', 'zip_code': '91505', 'country': 'US', 'state': 'CA', 'display_address': ['Bob Hope Airport', 'Burbank, CA 91505']}",Peet's Coffee,,$,2.5,83,[],https://www.yelp.com/biz/peets-coffee-burbank?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.351176269,34.1964554431
3652,mcdonalds-burbank-5,"['hotdogs', 'burgers', 'coffee']","{'latitude': 34.1946456, 'longitude': -118.349243402481}",(818) 565-0417,1920.796127183742,RNr-4OqPjzMyFL7UWu55qw,https://s3-media2.fl.yelpcdn.com/bphoto/dehcEPlJ8AvcbDDVtHSOGQ/o.jpg,False,"{'address1': '2565 Hollywood Way', 'address2': '', 'address3': '', 'city': 'Burbank', 'zip_code': '91505', 'country': 'US', 'state': 'CA', 'display_address': ['2565 Hollywood Way', 'Burbank, CA 91505']}",McDonald's,18185650417.0,$,2.0,101,[],https://www.yelp.com/biz/mcdonalds-burbank-5?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.349243402481,34.1946456
3653,miracle-bakery-burbank-3,"['bakeries', 'coffee', 'breakfast_brunch']","{'latitude': 34.191264, 'longitude': -118.32349}",(818) 561-4883,1518.4835498388766,tBnC9-u_vSz-weYNJlI16Q,https://s3-media3.fl.yelpcdn.com/bphoto/hCrM4Yjse5XCNNVb3MJy7w/o.jpg,False,"{'address1': '1529 N San Fernando Blvd', 'address2': '', 'address3': None, 'city': 'Burbank', 'zip_code': '91504', 'country': 'US', 'state': 'CA', 'display_address': ['1529 N San Fernando Blvd', 'Burbank, CA 91504']}",Miracle Bakery,18185614883.0,$,5.0,122,"['delivery', 'pickup']",https://www.yelp.com/biz/miracle-bakery-burbank-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.32349,34.191264
3654,starbucks-burbank-14,['coffee'],"{'latitude': 34.19144, 'longitude': -118.328879}",(818) 843-3979,1316.439300734476,Za9aV6stL_mW0NQZSbpHHg,https://s3-media2.fl.yelpcdn.com/bphoto/KYYjIXkJhb5LCxMLpiFHdw/o.jpg,False,"{'address1': '1711 North Victory Place', 'address2': '', 'address3': '', 'city': 'Burbank', 'zip_code': '91502', 'country': 'US', 'state': 'CA', 'display_address': ['1711 North Victory Place', 'Burbank, CA 91502']}",Starbucks,18188433979.0,$,3.5,112,[],https://www.yelp.com/biz/starbucks-burbank-14?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.328879,34.19144
3655,krispy-kreme-burbank,"['donuts', 'coffee']","{'latitude': 34.1901169717312, 'longitude': -118.326600193977}",(818) 955-9015,1232.0277689649006,qH8asH2pf41H-Ou6bEqH5Q,https://s3-media4.fl.yelpcdn.com/bphoto/A94drXGOoPLClzUyqkoiHg/o.jpg,False,"{'address1': '1521 N Victory Pl', 'address2': '', 'address3': '', 'city': 'Burbank', 'zip_code': '91504', 'country': 'US', 'state': 'CA', 'display_address': ['1521 N Victory Pl', 'Burbank, CA 91504']}",Krispy Kreme,18189559015.0,$,4.0,752,"['delivery', 'pickup']",https://www.yelp.com/biz/krispy-kreme-burbank?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.326600193977,34.1901169717312
3656,starbucks-burbank-37,['coffee'],"{'latitude': 34.191654, 'longitude': -118.328631}",(818) 238-0132,1345.881698647691,Tyn5LjnwqbopghQECH0w_Q,https://s3-media4.fl.yelpcdn.com/bphoto/zDH-5-DG11Fxk_YdO0eG0w/o.jpg,False,"{'address1': '1800 W Empire Ave', 'address2': '', 'address3': 'Target', 'city': 'Burbank', 'zip_code': '91504', 'country': 'US', 'state': 'CA', 'display_address': ['1800 W Empire Ave', 'Target', 'Burbank, CA 91504']}",Starbucks,18182380132.0,$,3.0,30,[],https://www.yelp.com/biz/starbucks-burbank-37?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.328631,34.191654
3657,starbucks-burbank-12,['coffee'],"{'latitude': 34.19866, 'longitude': -118.327144}",(818) 260-9610,2132.6414318275915,xLcorrkpnx_pHsZ2Xtl7Ww,https://s3-media4.fl.yelpcdn.com/bphoto/zoIWKiThTkWH4L0dPdijkg/o.jpg,False,"{'address1': '2130 N Glenoaks Blvd', 'address2': '', 'address3': '', 'city': 'Burbank', 'zip_code': '91504', 'country': 'US', 'state': 'CA', 'display_address': ['2130 N Glenoaks Blvd', 'Burbank, CA 91504']}",Starbucks,18182609610.0,$,3.0,128,[],https://www.yelp.com/biz/starbucks-burbank-12?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.327144,34.19866
3658,mcdonalds-burbank-9,"['hotdogs', 'burgers', 'coffee']","{'latitude': 34.1885577273579, 'longitude': -118.319751690149}",(818) 842-5878,1539.3048946398196,44T-XlvBEw7IWZVfFDJF-g,https://s3-media1.fl.yelpcdn.com/bphoto/M69dB4C2mXiafxRCpyhAfg/o.jpg,False,"{'address1': '1127 N San Fernando Blvd', 'address2': '', 'address3': '', 'city': 'Burbank', 'zip_code': '91504', 'country': 'US', 'state': 'CA', 'display_address': ['1127 N San Fernando Blvd', 'Burbank, CA 91504']}",McDonald's,18188425878.0,$,2.5,59,[],https://www.yelp.com/biz/mcdonalds-burbank-9?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.319751690149,34.1885577273579
3659,s-and-j-gran-cafe-garden-grove,"['coffee', 'breakfast_brunch', 'tradamerican']","{'latitude': 33.7771718, 'longitude': -117.9175038}",(714) 539-3526,1996.645260270632,kOhnQ9etYX_jDngD_XzzQg,https://s3-media2.fl.yelpcdn.com/bphoto/CSd2RKBygRjzcg9_uRBezA/o.jpg,False,"{'address1': '12835 Harbor Blvd', 'address2': '', 'address3': '', 'city': 'Garden Grove', 'zip_code': '92840', 'country': 'US', 'state': 'CA', 'display_address': ['12835 Harbor Blvd', 'Garden Grove, CA 92840']}",S & J Gran Cafe,17145393526.0,$,4.0,637,"['delivery', 'pickup']",https://www.yelp.com/biz/s-and-j-gran-cafe-garden-grove?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.9175038,33.7771718
3660,brothaus-caf̩-lauf-an-der-pegnitz-2,"['cafes', 'coffee']","{'latitude': 34.1893, 'longitude': -118.27}",+49 9123 9605950,1258.86422521936,Xv0n3kBGpqzatdzSCe9nPg,,False,"{'address1': 'Oskar-Sembachring 4', 'address2': None, 'address3': None, 'city': 'Lauf an der Pegnitz', 'zip_code': '91207', 'country': 'DE', 'state': 'BY', 'display_address': ['Oskar-Sembachring 4', '91207 Lauf an der Pegnitz', 'Germany']}",Brothaus Caf̩,4991239605950.0,,3.5,2,[],https://www.yelp.com/biz/brothaus-caf%C3%A9-lauf-an-der-pegnitz-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.27,34.1893
